"SAMPN","PERNO","DAYNO","TPURP","ACTDUR"
4001358,1,1,7,5
4001358,1,1,7,27
4001358,1,1,7,1
4001358,1,1,2,252
4001358,2,1,2,290
4001358,2,1,7,2
4001358,2,1,7,1
4001358,2,1,7,4
4001358,2,1,7,1
4001358,2,1,3,524
4001358,2,1,7,5
4001358,2,1,7,3
4001358,2,1,7,2
4001358,2,1,18,190
4001358,2,1,7,5
4001358,2,1,7,27
4001358,2,1,7,1
4001358,2,1,2,252
4001389,1,1,2,540
4001389,1,1,9,2
4001389,1,1,8,1
4001389,1,1,12,5
4001389,1,1,13,27
4001389,1,1,2,170
4001389,1,1,13,4
4001389,1,1,9,28
4001389,1,1,8,2
4001389,1,1,2,534
4001389,2,1,2,355
4001389,2,1,15,3
4001389,2,1,20,45
4001389,2,1,11,30
4001389,2,1,11,5
4001389,2,1,11,30
4001389,2,1,11,75
4001389,2,1,15,10
4001389,2,1,11,15
4001389,2,1,3,185
4001389,2,1,2,534
4001399,1,1,2,295
4001399,1,1,13,20
4001399,1,1,2,5
4001399,1,1,24,1094
4001399,1,2,2,305
4001399,1,2,3,480
4001399,1,2,2,15
4001399,1,2,17,105
4001399,1,2,2,414
4001412,1,1,2,245
4001412,1,1,3,572
4001412,1,1,13,45
4001412,1,1,2,449
4001412,2,1,2,1439
4001447,1,1,2,260
4001447,1,1,3,280
4001447,1,1,17,5
4001447,1,1,3,215
4001447,1,1,2,40
4001447,1,1,20,330
4001447,1,1,2,249
4001447,2,1,2,1439
4001463,1,1,3,120
4001463,1,1,2,1080
4001463,1,1,3,139
4001463,2,1,2,240
4001463,2,1,8,1
4001463,2,1,3,530
4001463,2,1,2,534
4001463,3,1,2,280
4001463,3,1,5,450
4001463,3,1,2,659
4001463,4,1,2,240
4001463,4,1,5,490
4001463,4,1,2,659
4001489,1,1,2,178
4001489,1,1,3,255
4001489,1,1,11,929
4001489,2,1,2,390
4001489,2,1,20,145
4001489,2,1,12,40
4001489,2,1,2,799
4001489,3,1,2,295
4001489,3,1,3,275
4001489,3,1,13,30
4001489,3,1,3,265
4001489,3,1,2,534
4001507,1,1,2,295
4001507,1,1,3,525
4001507,1,1,2,519
4001507,1,2,2,285
4001507,1,2,3,522
4001507,1,2,13,10
4001507,1,2,2,494
4001507,2,1,2,380
4001507,2,1,3,300
4001507,2,1,2,739
4001507,2,2,2,1439
4001548,1,1,2,225
4001548,1,1,3,393
4001548,1,1,18,30
4001548,1,1,2,30
4001548,1,1,20,35
4001548,1,1,18,53
4001548,1,1,13,5
4001548,1,1,2,465
4001548,1,2,2,240
4001548,1,2,3,190
4001548,1,2,17,10
4001548,1,2,3,185
4001548,1,2,2,70
4001548,1,2,13,10
4001548,1,2,2,20
4001548,1,2,20,65
4001548,1,2,2,464
4001548,2,1,2,660
4001548,2,1,18,90
4001548,2,1,13,25
4001548,2,1,2,15
4001548,2,1,3,122
4001548,2,1,2,474
4001548,2,2,2,375
4001548,2,2,15,10
4001548,2,2,13,35
4001548,2,2,2,40
4001548,2,2,24,150
4001548,2,2,3,300
4001548,2,2,2,55
4001548,2,2,3,115
4001548,2,2,2,299
4001572,1,1,2,342
4001572,1,1,7,2
4001572,1,1,7,11
4001572,1,1,7,8
4001572,1,1,7,2
4001572,1,1,3,448
4001572,1,1,17,5
4001572,1,1,2,520
4001572,1,2,2,535
4001572,1,2,16,1
4001572,1,2,2,487
4001572,1,2,16,220
4001572,1,2,2,99
4001582,1,1,2,370
4001582,1,1,3,675
4001582,1,1,2,224
4001582,1,2,2,370
4001582,1,2,3,675
4001582,1,2,2,224
4001602,1,1,2,660
4001602,1,1,14,60
4001602,1,1,14,30
4001602,1,1,2,629
4001602,2,1,1,1439
4001614,1,1,2,360
4001614,1,1,19,300
4001614,1,1,8,1
4001614,1,1,2,89
4001614,1,1,13,30
4001614,1,1,2,559
4001614,1,2,2,420
4001614,1,2,8,150
4001614,1,2,17,60
4001614,1,2,2,120
4001614,1,2,13,60
4001614,1,2,2,509
4001614,2,1,2,1439
4001614,2,2,2,420
4001614,2,2,8,150
4001614,2,2,17,60
4001614,2,2,2,719
4001614,3,1,2,390
4001614,3,1,3,495
4001614,3,1,20,90
4001614,3,1,2,349
4001614,3,2,2,390
4001614,3,2,3,495
4001614,3,2,2,10
4001614,3,2,5,150
4001614,3,2,2,324
4001630,1,1,2,260
4001630,1,1,3,563
4001630,1,1,21,61
4001630,1,1,14,15
4001630,1,1,2,485
4001630,1,2,2,260
4001630,1,2,3,510
4001630,1,2,14,14
4001630,1,2,2,100
4001630,1,2,17,150
4001630,1,2,2,339
4001630,2,1,2,223
4001630,2,1,14,4
4001630,2,1,3,615
4001630,2,1,14,56
4001630,2,1,2,448
4001630,2,2,2,232
4001630,2,2,3,380
4001630,2,2,11,77
4001630,2,2,3,122
4001630,2,2,14,4
4001630,2,2,2,525
4001639,1,1,2,1439
4001639,1,2,2,280
4001639,1,2,3,315
4001639,1,2,17,10
4001639,1,2,2,30
4001639,1,2,3,130
4001639,1,2,2,614
4001639,2,1,2,355
4001639,2,1,19,125
4001639,2,1,2,120
4001639,2,1,17,10
4001639,2,1,2,789
4001639,2,2,2,280
4001639,2,2,3,270
4001639,2,2,13,30
4001639,2,2,17,5
4001639,2,2,3,190
4001639,2,2,12,25
4001639,2,2,18,1
4001639,2,2,2,519
4001654,1,1,2,269
4001654,1,1,8,1
4001654,1,1,3,451
4001654,1,1,9,1
4001654,1,1,20,10
4001654,1,1,13,21
4001654,1,1,2,670
4001654,2,1,2,230
4001654,2,1,3,520
4001654,2,1,2,83
4001654,2,1,12,23
4001654,2,1,2,488
4001654,3,1,2,269
4001654,3,1,5,468
4001654,3,1,20,10
4001654,3,1,13,21
4001654,3,1,2,670
4001664,1,1,2,420
4001664,1,1,21,143
4001664,1,1,17,97
4001664,1,1,15,45
4001664,1,1,2,679
4001664,1,2,2,521
4001664,1,2,21,1
4001664,1,2,18,88
4001664,1,2,12,10
4001664,1,2,15,2
4001664,1,2,13,66
4001664,1,2,13,4
4001664,1,2,15,4
4001664,1,2,2,651
4001664,2,1,2,1439
4001664,2,2,2,1439
4001682,1,1,2,230
4001682,1,1,3,765
4001682,1,1,21,35
4001682,1,1,2,329
4001682,2,1,2,307
4001682,2,1,3,344
4001682,2,1,2,30
4001682,2,1,3,181
4001682,2,1,2,545
4001682,3,1,2,229
4001682,3,1,9,1
4001682,3,1,5,479
4001682,3,1,20,93
4001682,3,1,6,5
4001682,3,1,2,542
4001708,1,1,2,180
4001708,1,1,3,510
4001708,1,1,2,629
4001708,1,2,2,180
4001708,1,2,3,510
4001708,1,2,2,629
4001708,2,1,2,300
4001708,2,1,3,550
4001708,2,1,2,569
4001708,2,2,2,300
4001708,2,2,3,550
4001708,2,2,2,569
4001739,1,1,2,531
4001739,1,1,17,29
4001739,1,1,13,12
4001739,1,1,2,849
4001739,1,2,2,594
4001739,1,2,17,59
4001739,1,2,2,773
4001739,2,1,2,1439
4001739,2,2,2,660
4001739,2,2,13,7
4001739,2,2,2,760
4001767,1,1,2,390
4001767,1,1,7,95
4001767,1,1,16,779
4001767,2,1,2,210
4001767,2,1,9,2
4001767,2,1,8,3
4001767,2,1,2,525
4001767,2,1,17,80
4001767,2,1,9,20
4001767,2,1,2,3
4001767,2,1,24,509
4001817,1,1,2,428
4001817,1,1,16,75
4001817,1,1,15,5
4001817,1,1,15,10
4001817,1,1,13,13
4001817,1,1,2,829
4001817,2,1,2,428
4001817,2,1,18,75
4001817,2,1,15,5
4001817,2,1,15,10
4001817,2,1,13,13
4001817,2,1,2,829
4001834,1,1,2,175
4001834,1,1,20,60
4001834,1,1,2,90
4001834,1,1,20,65
4001834,1,1,2,155
4001834,1,1,24,629
4001905,1,1,2,283
4001905,1,1,3,573
4001905,1,1,16,3
4001905,1,1,2,177
4001905,1,1,16,1
4001905,1,1,2,271
4001905,2,1,2,355
4001905,2,1,3,495
4001905,2,1,16,10
4001905,2,1,16,130
4001905,2,1,2,1
4001905,2,1,16,1
4001905,2,1,2,271
4001931,1,1,2,410
4001931,1,1,7,10
4001931,1,1,7,1
4001931,1,1,17,30
4001931,1,1,7,5
4001931,1,1,15,1
4001931,1,1,2,889
4001956,1,1,2,195
4001956,1,1,3,610
4001956,1,1,2,539
4001956,2,1,2,1439
4001956,3,1,2,1439
4001977,1,1,2,270
4001977,1,1,3,280
4001977,1,1,17,10
4001977,1,1,3,271
4001977,1,1,17,30
4001977,1,1,2,449
4001977,1,2,2,60
4001977,1,2,15,95
4001977,1,2,13,30
4001977,1,2,17,5
4001977,1,2,3,550
4001977,1,2,11,5
4001977,1,2,21,65
4001977,1,2,2,359
4001985,1,1,3,420
4001985,1,1,13,85
4001985,1,1,2,477
4001985,1,1,17,83
4001985,1,1,2,92
4001985,1,1,3,176
4001985,1,2,3,440
4001985,1,2,13,13
4001985,1,2,13,47
4001985,1,2,2,720
4001985,1,2,3,182
4001985,2,1,2,1030
4001985,2,1,17,83
4001985,2,1,2,286
4001985,2,2,2,1439
4002057,1,1,2,239
4002057,1,1,3,570
4002057,1,1,2,569
4002057,1,2,2,235
4002057,1,2,15,45
4002057,1,2,3,325
4002057,1,2,2,569
4002057,2,1,2,245
4002057,2,1,5,391
4002057,2,1,2,672
4002057,2,2,2,240
4002057,2,2,5,416
4002057,2,2,17,80
4002057,2,2,19,165
4002057,2,2,2,329
4002061,1,1,1,1439
4002061,2,1,3,75
4002061,2,1,2,615
4002061,2,1,16,20
4002061,2,1,3,5
4002061,2,1,9,20
4002061,2,1,3,539
4002061,3,1,2,840
4002061,3,1,20,150
4002061,3,1,21,180
4002061,3,1,2,44
4002061,4,1,2,170
4002061,4,1,18,20
4002061,4,1,2,465
4002061,4,1,13,5
4002061,4,1,20,35
4002061,4,1,11,115
4002061,4,1,11,20
4002061,4,1,11,77
4002061,4,1,2,299
4002064,1,1,2,254
4002064,1,1,20,36
4002064,1,1,2,48
4002064,1,1,3,235
4002064,1,1,17,47
4002064,1,1,3,162
4002064,1,1,2,75
4002064,1,1,19,91
4002064,1,1,2,341
4002064,1,2,2,258
4002064,1,2,20,36
4002064,1,2,2,53
4002064,1,2,15,15
4002064,1,2,3,510
4002064,1,2,19,160
4002064,1,2,2,297
4002064,2,1,2,300
4002064,2,1,20,156
4002064,2,1,2,941
4002064,2,2,2,305
4002064,2,2,20,124
4002064,2,2,2,974
4002091,1,1,2,270
4002091,1,1,3,255
4002091,1,1,17,5
4002091,1,1,3,150
4002091,1,1,19,130
4002091,1,1,21,65
4002091,1,1,2,277
4002112,1,1,2,695
4002112,1,1,17,118
4002112,1,1,13,22
4002112,1,1,2,578
4002169,1,1,2,300
4002169,1,1,9,20
4002169,1,1,8,5
4002169,1,1,2,135
4002169,1,1,18,65
4002169,1,1,2,90
4002169,1,1,13,28
4002169,1,1,2,674
4002169,2,1,2,495
4002169,2,1,18,65
4002169,2,1,2,809
4002172,1,1,2,321
4002172,1,1,18,66
4002172,1,1,12,5
4002172,1,1,1,266
4002172,1,1,9,13
4002172,1,1,8,1
4002172,1,1,7,21
4002172,1,1,12,3
4002172,1,1,15,3
4002172,1,1,1,237
4002172,1,1,13,50
4002172,1,1,2,8
4002172,1,1,8,1
4002172,1,1,2,351
4002172,1,2,2,442
4002172,1,2,20,117
4002172,1,2,1,126
4002172,1,2,9,3
4002172,1,2,8,1
4002172,1,2,8,1
4002172,1,2,1,686
4002172,2,1,2,665
4002172,2,1,11,5
4002172,2,1,20,57
4002172,2,1,2,696
4002172,2,2,2,338
4002172,2,2,3,195
4002172,2,2,11,98
4002172,2,2,3,131
4002172,2,2,2,626
4002172,3,1,2,665
4002172,3,1,16,5
4002172,3,1,20,57
4002172,3,1,2,696
4002172,3,2,2,442
4002172,3,2,20,117
4002172,3,2,2,126
4002172,3,2,9,3
4002172,3,2,8,1
4002172,3,2,8,1
4002172,3,2,2,686
4002208,1,1,2,290
4002208,1,1,8,11
4002208,1,1,13,8
4002208,1,1,18,105
4002208,1,1,15,1
4002208,1,1,15,1
4002208,1,1,13,4
4002208,1,1,2,95
4002208,1,1,20,46
4002208,1,1,20,61
4002208,1,1,9,31
4002208,1,1,15,54
4002208,1,1,2,50
4002208,1,1,13,4
4002208,1,1,19,110
4002208,1,1,2,392
4002208,1,2,2,307
4002208,1,2,3,202
4002208,1,2,2,66
4002208,1,2,20,72
4002208,1,2,20,40
4002208,1,2,2,116
4002208,1,2,17,77
4002208,1,2,20,194
4002208,1,2,2,236
4002208,2,1,2,262
4002208,2,1,7,6
4002208,2,1,7,2
4002208,2,1,3,215
4002208,2,1,17,40
4002208,2,1,3,310
4002208,2,1,7,3
4002208,2,1,7,2
4002208,2,1,19,100
4002208,2,1,2,389
4002208,2,2,2,300
4002208,2,2,8,2
4002208,2,2,17,65
4002208,2,2,20,81
4002208,2,2,2,15
4002208,2,2,9,5
4002208,2,2,2,90
4002208,2,2,14,68
4002208,2,2,13,14
4002208,2,2,2,102
4002208,2,2,17,79
4002208,2,2,20,208
4002208,2,2,2,15
4002208,2,2,8,5
4002208,2,2,2,199
4002208,3,1,2,290
4002208,3,1,5,449
4002208,3,1,15,54
4002208,3,1,2,50
4002208,3,1,13,4
4002208,3,1,19,110
4002208,3,1,2,392
4002208,3,2,2,307
4002208,3,2,8,1
4002208,3,2,17,65
4002208,3,2,20,81
4002208,3,2,2,15
4002208,3,2,9,5
4002208,3,2,2,95
4002208,3,2,14,68
4002208,3,2,13,14
4002208,3,2,2,467
4002208,3,2,8,5
4002208,3,2,2,199
4002210,1,1,2,390
4002210,1,1,16,5
4002210,1,1,12,5
4002210,1,1,3,315
4002210,1,1,2,584
4002223,1,1,2,456
4002223,1,1,13,48
4002223,1,1,13,7
4002223,1,1,2,136
4002223,1,1,12,12
4002223,1,1,13,57
4002223,1,1,13,98
4002223,1,1,2,548
4002256,1,1,2,390
4002256,1,1,21,30
4002256,1,1,2,90
4002256,1,1,15,1
4002256,1,1,13,30
4002256,1,1,13,25
4002256,1,1,2,100
4002256,1,1,11,75
4002256,1,1,2,584
4002256,1,2,2,585
4002256,1,2,21,80
4002256,1,2,2,734
4002256,2,1,11,1439
4002256,2,2,11,1439
4002281,1,1,2,418
4002281,1,1,16,27
4002281,1,1,13,7
4002281,1,1,2,220
4002281,1,1,13,42
4002281,1,1,18,97
4002281,1,1,2,491
4002281,2,1,2,340
4002281,2,1,3,495
4002281,2,1,2,537
4002281,3,1,2,418
4002281,3,1,13,27
4002281,3,1,13,7
4002281,3,1,2,220
4002281,3,1,13,42
4002281,3,1,18,97
4002281,3,1,2,491
4002287,1,1,2,512
4002287,1,1,20,39
4002287,1,1,2,46
4002287,1,1,3,69
4002287,1,1,14,5
4002287,1,1,4,148
4002287,1,1,14,5
4002287,1,1,2,561
4002294,1,1,2,1439
4002294,1,2,2,1439
4002294,2,1,11,1439
4002294,2,2,11,1439
4002313,1,1,2,1439
4002325,1,1,21,190
4002325,1,1,2,160
4002325,1,1,3,605
4002325,1,1,2,369
4002325,1,2,2,350
4002325,1,2,3,570
4002325,1,2,12,5
4002325,1,2,2,429
4002325,2,1,2,285
4002325,2,1,3,625
4002325,2,1,2,479
4002325,2,2,2,270
4002325,2,2,3,710
4002325,2,2,2,414
4002369,1,1,2,710
4002369,1,1,13,25
4002369,1,1,21,629
4002457,1,1,2,465
4002457,1,1,13,30
4002457,1,1,17,134
4002457,1,1,2,749
4002458,1,1,2,245
4002458,1,1,12,5
4002458,1,1,8,4
4002458,1,1,3,565
4002458,1,1,9,3
4002458,1,1,2,524
4002458,2,1,2,420
4002458,2,1,5,75
4002458,2,1,3,645
4002458,2,1,2,119
4002458,3,1,2,245
4002458,3,1,12,5
4002458,3,1,20,579
4002458,3,1,2,524
4002460,1,1,2,404
4002460,1,1,16,14
4002460,1,1,14,11
4002460,1,1,17,8
4002460,1,1,2,937
4002460,1,2,2,390
4002460,1,2,16,5
4002460,1,2,16,10
4002460,1,2,2,140
4002460,1,2,15,25
4002460,1,2,13,40
4002460,1,2,2,734
4002460,2,1,2,285
4002460,2,1,16,360
4002460,2,1,2,754
4002460,2,2,2,345
4002460,2,2,13,15
4002460,2,2,13,10
4002460,2,2,15,5
4002460,2,2,20,35
4002460,2,2,2,25
4002460,2,2,16,45
4002460,2,2,2,15
4002460,2,2,15,25
4002460,2,2,13,40
4002460,2,2,2,734
4002475,1,1,2,210
4002475,1,1,11,512
4002475,1,1,1,592
4002475,2,1,2,425
4002475,2,1,15,16
4002475,2,1,15,25
4002475,2,1,15,2
4002475,2,1,20,59
4002475,2,1,20,42
4002475,2,1,2,802
4002475,3,1,2,335
4002475,3,1,3,510
4002475,3,1,2,524
4002487,1,1,2,450
4002487,1,1,13,15
4002487,1,1,2,90
4002487,1,1,13,30
4002487,1,1,2,764
4002487,1,2,2,660
4002487,1,2,13,20
4002487,1,2,2,734
4002514,1,1,2,150
4002514,1,1,3,585
4002514,1,1,2,16
4002514,1,1,20,45
4002514,1,1,2,569
4002514,2,1,2,225
4002514,2,1,3,540
4002514,2,1,2,1
4002514,2,1,20,45
4002514,2,1,2,569
4002541,1,1,2,205
4002541,1,1,20,59
4002541,1,1,20,75
4002541,1,1,2,125
4002541,1,1,20,19
4002541,1,1,2,908
4002541,1,2,2,210
4002541,1,2,24,18
4002541,1,2,2,195
4002541,1,2,5,105
4002541,1,2,13,20
4002541,1,2,2,55
4002541,1,2,20,100
4002541,1,2,2,669
4002541,2,1,2,60
4002541,2,1,3,765
4002541,2,1,2,60
4002541,2,1,20,8
4002541,2,1,2,409
4002541,2,2,2,60
4002541,2,2,3,815
4002541,2,2,2,55
4002541,2,2,13,5
4002541,2,2,2,384
4002543,1,1,2,150
4002543,1,1,12,4
4002543,1,1,13,6
4002543,1,1,3,488
4002543,1,1,9,1
4002543,1,1,8,5
4002543,1,1,2,277
4002543,1,1,13,11
4002543,1,1,21,364
4002543,1,2,21,146
4002543,1,2,2,41
4002543,1,2,13,5
4002543,1,2,3,433
4002543,1,2,9,17
4002543,1,2,8,4
4002543,1,2,2,668
4002569,1,1,2,255
4002569,1,1,21,67
4002569,1,1,8,1
4002569,1,1,8,27
4002569,1,1,2,125
4002569,1,1,9,8
4002569,1,1,2,185
4002569,1,1,9,13
4002569,1,1,21,141
4002569,1,1,2,548
4002569,2,1,2,372
4002569,2,1,3,645
4002569,2,1,2,338
4002569,3,1,2,500
4002569,3,1,9,8
4002569,3,1,2,185
4002569,3,1,9,13
4002569,3,1,21,141
4002569,3,1,2,548
4002569,4,1,2,255
4002569,4,1,21,67
4002569,4,1,8,1
4002569,4,1,8,27
4002569,4,1,2,125
4002569,4,1,9,8
4002569,4,1,2,185
4002569,4,1,9,13
4002569,4,1,21,141
4002569,4,1,2,548
4002591,1,1,2,265
4002591,1,1,19,120
4002591,1,1,2,275
4002591,1,1,13,32
4002591,1,1,21,43
4002591,1,1,2,197
4002591,1,1,11,73
4002591,1,1,2,408
4002591,1,2,2,225
4002591,1,2,12,8
4002591,1,2,15,2
4002591,1,2,11,509
4002591,1,2,2,592
4002591,2,1,2,265
4002591,2,1,19,120
4002591,2,1,2,190
4002591,2,1,13,175
4002591,2,1,2,619
4002591,2,2,2,170
4002591,2,2,3,650
4002591,2,2,2,5
4002591,2,2,18,11
4002591,2,2,2,71
4002591,2,2,21,35
4002591,2,2,2,396
4002594,1,1,1,975
4002594,1,1,19,95
4002594,1,1,2,344
4002594,1,2,2,240
4002594,1,2,11,140
4002594,1,2,11,75
4002594,1,2,17,5
4002594,1,2,11,155
4002594,1,2,11,90
4002594,1,2,2,569
4002594,2,1,2,240
4002594,2,1,3,465
4002594,2,1,2,210
4002594,2,1,19,95
4002594,2,1,2,344
4002594,2,2,2,240
4002594,2,2,3,460
4002594,2,2,2,170
4002594,2,2,18,50
4002594,2,2,2,429
4002595,1,1,2,270
4002595,1,1,7,6
4002595,1,1,7,1
4002595,1,1,3,525
4002595,1,1,7,1
4002595,1,1,7,5
4002595,1,1,2,569
4002595,1,2,2,265
4002595,1,2,17,10
4002595,1,2,7,6
4002595,1,2,7,1
4002595,1,2,3,545
4002595,1,2,7,11
4002595,1,2,7,1
4002595,1,2,2,509
4002595,2,1,2,272
4002595,2,1,3,576
4002595,2,1,2,517
4002595,2,2,2,290
4002595,2,2,7,4
4002595,2,2,7,1
4002595,2,2,3,595
4002595,2,2,13,10
4002595,2,2,15,3
4002595,2,2,2,466
4002595,3,1,2,300
4002595,3,1,7,4
4002595,3,1,7,1
4002595,3,1,3,553
4002595,3,1,7,13
4002595,3,1,7,1
4002595,3,1,2,459
4002595,3,2,2,280
4002595,3,2,7,2
4002595,3,2,7,1
4002595,3,2,3,550
4002595,3,2,7,3
4002595,3,2,7,1
4002595,3,2,2,511
4002669,1,1,2,265
4002669,1,1,3,446
4002669,1,1,11,55
4002669,1,1,4,1
4002669,1,1,2,494
4002669,2,1,2,1439
4002669,3,1,2,1439
4002669,4,1,2,1439
4002722,1,1,2,1439
4002740,1,1,2,530
4002740,1,1,17,35
4002740,1,1,13,2
4002740,1,1,18,95
4002740,1,1,2,739
4002740,2,1,2,530
4002740,2,1,17,35
4002740,2,1,13,2
4002740,2,1,18,95
4002740,2,1,2,739
4002754,1,1,2,315
4002754,1,1,3,425
4002754,1,1,2,70
4002754,1,1,14,15
4002754,1,1,2,564
4002754,2,1,2,240
4002754,2,1,11,150
4002754,2,1,17,40
4002754,2,1,11,130
4002754,2,1,2,30
4002754,2,1,14,15
4002754,2,1,2,564
4002754,3,1,2,304
4002754,3,1,5,425
4002754,3,1,2,50
4002754,3,1,14,15
4002754,3,1,2,564
4002762,1,1,2,401
4002762,1,1,3,115
4002762,1,1,2,483
4002762,1,1,13,16
4002762,1,1,2,272
4002762,1,2,2,341
4002762,1,2,8,4
4002762,1,2,2,144
4002762,1,2,9,10
4002762,1,2,2,462
4002762,1,2,4,66
4002762,1,2,2,369
4002762,2,1,2,283
4002762,2,1,3,556
4002762,2,1,2,542
4002762,2,2,2,318
4002762,2,2,3,531
4002762,2,2,2,533
4002762,3,1,2,401
4002762,3,1,20,115
4002762,3,1,2,900
4002762,3,2,2,341
4002762,3,2,5,171
4002762,3,2,2,913
4002762,4,1,2,401
4002762,4,1,20,115
4002762,4,1,2,900
4002762,4,2,2,341
4002762,4,2,8,4
4002762,4,2,2,144
4002762,4,2,9,10
4002762,4,2,2,913
4002781,1,1,2,235
4002781,1,1,19,52
4002781,1,1,20,46
4002781,1,1,2,289
4002781,1,1,11,10
4002781,1,1,11,9
4002781,1,1,11,2
4002781,1,1,2,278
4002781,1,1,19,175
4002781,1,1,2,297
4002781,1,2,2,212
4002781,1,2,20,40
4002781,1,2,2,205
4002781,1,2,8,1
4002781,1,2,18,62
4002781,1,2,20,2
4002781,1,2,2,209
4002781,1,2,19,94
4002781,1,2,2,204
4002781,1,2,21,80
4002781,1,2,2,265
4002781,2,1,2,293
4002781,2,1,11,276
4002781,2,1,2,73
4002781,2,1,19,81
4002781,2,1,2,163
4002781,2,1,19,175
4002781,2,1,2,297
4002781,2,2,2,290
4002781,2,2,11,590
4002781,2,2,2,95
4002781,2,2,20,10
4002781,2,2,2,56
4002781,2,2,21,80
4002781,2,2,2,265
4002786,1,1,2,360
4002786,1,1,3,430
4002786,1,1,2,599
4002786,1,2,2,360
4002786,1,2,3,460
4002786,1,2,15,5
4002786,1,2,2,562
4002786,2,1,2,215
4002786,2,1,3,300
4002786,2,1,17,5
4002786,2,1,3,220
4002786,2,1,2,644
4002786,2,2,2,215
4002786,2,2,3,300
4002786,2,2,17,5
4002786,2,2,3,220
4002786,2,2,2,644
4002786,3,1,2,345
4002786,3,1,5,378
4002786,3,1,2,705
4002786,3,2,2,345
4002786,3,2,6,378
4002786,3,2,2,705
4002786,4,1,2,315
4002786,4,1,5,375
4002786,4,1,2,684
4002786,4,2,2,315
4002786,4,2,5,375
4002786,4,2,2,684
4002799,1,1,2,930
4002799,1,1,19,120
4002799,1,1,2,329
4002804,1,1,2,1439
4002804,1,2,2,120
4002804,1,2,3,795
4002804,1,2,2,434
4002804,2,1,2,1439
4002804,2,2,2,420
4002804,2,2,12,5
4002804,2,2,17,5
4002804,2,2,15,15
4002804,2,2,8,1
4002804,2,2,2,839
4002804,3,1,2,420
4002804,3,1,21,430
4002804,3,1,2,569
4002804,3,2,2,420
4002804,3,2,12,5
4002804,3,2,17,5
4002804,3,2,15,15
4002804,3,2,8,1
4002804,3,2,2,839
4002804,4,1,2,420
4002804,4,1,21,430
4002804,4,1,2,569
4002804,4,2,2,420
4002804,4,2,12,5
4002804,4,2,17,5
4002804,4,2,21,15
4002804,4,2,8,1
4002804,4,2,2,839
4002808,1,1,2,1439
4002808,1,2,2,825
4002808,1,2,17,190
4002808,1,2,2,394
4002808,2,1,2,370
4002808,2,1,12,123
4002808,2,1,12,8
4002808,2,1,16,68
4002808,2,1,2,836
4002808,2,2,2,825
4002808,2,2,17,190
4002808,2,2,2,394
4002817,1,1,2,255
4002817,1,1,3,240
4002817,1,1,2,35
4002817,1,1,3,220
4002817,1,1,13,5
4002817,1,1,2,629
4002817,2,1,2,685
4002817,2,1,13,30
4002817,2,1,2,674
4002817,3,1,2,280
4002817,3,1,3,255
4002817,3,1,2,45
4002817,3,1,3,210
4002817,3,1,2,584
4002831,1,1,2,235
4002831,1,1,3,565
4002831,1,1,2,599
4002831,2,1,2,620
4002831,2,1,18,74
4002831,2,1,2,719
4002835,1,1,2,1439
4002835,1,2,2,495
4002835,1,2,9,5
4002835,1,2,17,95
4002835,1,2,8,2
4002835,1,2,16,10
4002835,1,2,14,5
4002835,1,2,2,744
4002835,2,1,2,235
4002835,2,1,3,340
4002835,2,1,14,5
4002835,2,1,3,260
4002835,2,1,2,50
4002835,2,1,19,90
4002835,2,1,2,334
4002835,2,2,2,270
4002835,2,2,3,230
4002835,2,2,17,60
4002835,2,2,3,270
4002835,2,2,2,494
4002854,1,1,2,660
4002854,1,1,13,35
4002854,1,1,2,165
4002854,1,1,20,255
4002854,1,1,2,289
4002854,2,1,2,300
4002854,2,1,6,470
4002854,2,1,2,50
4002854,2,1,21,290
4002854,2,1,16,10
4002854,2,1,2,274
4002854,3,1,3,1439
4002859,1,1,2,315
4002859,1,1,9,55
4002859,1,1,18,35
4002859,1,1,16,40
4002859,1,1,13,20
4002859,1,1,17,75
4002859,1,1,13,35
4002859,1,1,8,10
4002859,1,1,2,699
4002859,1,2,2,315
4002859,1,2,3,60
4002859,1,2,2,335
4002859,1,2,13,15
4002859,1,2,21,347
4002859,1,2,2,334
4002883,1,1,2,278
4002883,1,1,3,370
4002883,1,1,2,771
4002883,1,2,2,1439
4002883,2,1,2,300
4002883,2,1,11,420
4002883,2,1,2,105
4002883,2,1,19,55
4002883,2,1,12,3
4002883,2,1,2,389
4002883,2,2,2,420
4002883,2,2,19,342
4002883,2,2,2,659
4002917,1,1,2,285
4002917,1,1,3,510
4002917,1,1,2,559
4002917,1,2,2,285
4002917,1,2,3,525
4002917,1,2,2,569
4002917,2,1,2,285
4002917,2,1,8,1
4002917,2,1,3,445
4002917,2,1,9,5
4002917,2,1,2,559
4002917,2,2,2,285
4002917,2,2,8,1
4002917,2,2,3,404
4002917,2,2,9,5
4002917,2,2,2,569
4002964,1,1,2,410
4002964,1,1,13,5
4002964,1,1,2,383
4002964,1,1,13,4
4002964,1,1,2,613
4002964,1,2,2,450
4002964,1,2,13,10
4002964,1,2,2,325
4002964,1,2,13,8
4002964,1,2,2,149
4002964,1,2,20,60
4002964,1,2,2,387
4002964,2,1,2,210
4002964,2,1,3,40
4002964,2,1,11,100
4002964,2,1,3,550
4002964,2,1,2,449
4002964,2,2,2,270
4002964,2,2,3,210
4002964,2,2,18,80
4002964,2,2,3,315
4002964,2,2,2,479
4002964,4,1,2,303
